Date,Open,High,Low,Last,Close,Volume,Total Traded,MA50,MA200,returns,Cumulative Return
2019-02-01,182.0,185.9,179.55,182.0,181.65,14931422,2717518804.0,174.72800000000004,239.352,0.002483443708609423,0.45197810400597227
2019-02-04,181.0,183.7,178.2,181.2,180.25,11854351,2145637531.0,174.68200000000002,238.5575,-0.007707129094412402,0.4484946504105505
2019-02-05,180.7,181.15,174.7,176.0,175.8,12064426,2180041778.2,174.563,237.75424999999998,-0.024687933425797448,0.43742224433938853
2019-02-06,176.0,179.45,171.9,179.1,178.5,10334594,1818888544.0,174.532,236.97275,0.015358361774743923,0.4441403334162733
2019-02-07,179.0,185.0,178.9,183.2,182.85,16152722,2891337238.0,174.7,236.21574999999996,0.024369747899159577,0.4549639213734766
2019-02-08,164.6,164.6,129.0,150.15,150.7,102256857,16831478662.199999,174.16899999999998,235.28924999999998,-0.17582718074924808,0.37496889773575565
2019-02-11,150.15,153.25,145.85,153.0,152.65,26161867,3928204330.05,173.78300000000002,234.38225000000003,0.012939615129396342,0.3798208509579503
2019-02-12,152.95,154.4,150.6,152.0,151.8,14174912,2168052790.3999996,173.31,233.4835,-0.005568293481821085,0.3777058969893014
2019-02-13,152.95,156.65,151.5,155.15,155.0,15340343,2346305461.85,172.895,232.6155,0.021080368906455815,0.3856680766359797
2019-02-14,155.95,161.0,153.8,159.45,159.85,16348306,2549518320.7,172.708,231.7635,0.031290322580645125,0.39773575516297643
2019-02-15,159.8,162.3,153.15,162.2,161.65,20705576,3308751044.8,172.688,230.88725,0.011260556771973906,0.40221448121423303
2019-02-18,162.8,163.45,159.2,163.1,162.9,13503666,2198396824.8,172.69799999999998,229.99974999999998,0.007732755954222181,0.40532470763871675
2019-02-19,164.0,165.95,161.55,164.9,163.75,14533142,2383435288.0,172.831,229.13825,0.005217925107427801,0.40743966160736567
2019-02-20,164.45,166.7,163.75,164.7,164.8,11610728,1909384219.6,172.965,228.29475000000002,0.006412213740458084,0.410052251803932
2019-02-21,165.6,170.6,165.1,170.0,169.7,14811723,2452821328.7999997,173.077,227.47125,0.029733009708737823,0.4222443393879081
2019-02-22,170.0,175.3,167.85,174.9,174.3,13011477,2211951090.0,173.22600000000003,226.667,0.02710665880966423,0.4336899726300082
2019-02-25,175.15,177.5,173.5,176.3,175.75,15554532,2724376279.8,173.40200000000002,225.885,0.00831899024670113,0.4372978352824093
2019-02-26,173.0,183.45,172.5,183.0,182.65,31859427,5511680871.0,173.57600000000002,225.08849999999998,0.03926031294452348,0.45446628514555937
2019-02-27,183.55,186.1,176.1,176.75,177.35,19723906,3620322946.3,173.62800000000004,224.30725,-0.029017246099096727,0.4412789251057484
2019-02-28,180.0,181.55,176.6,177.1,177.45,18692372,3364626960.0,173.69899999999998,223.54049999999998,0.0005638567803778471,0.4415277432197071
2019-03-01,178.65,184.0,177.35,180.05,180.3,20539919,3669456529.35,173.77700000000002,222.824,0.016060862214708482,0.44861905946753
2019-03-05,183.8,198.35,181.4,193.4,194.05,58138551,10685865673.800001,174.13299999999998,222.24375,0.07626178591236821,0.48283155013685075
2019-03-06,195.4,195.4,187.75,189.4,188.8,22468702,4390384370.8,174.45899999999997,221.6365,-0.027054882762174715,0.4697685991540192
2019-03-07,191.4,193.45,187.8,190.3,189.3,27051501,5177657291.400001,174.827,221.0085,0.0026483050847456724,0.47101268972381266
2019-03-08,187.8,187.95,180.0,180.7,181.2,28012914,5260825249.200001,175.08599999999998,220.3915,-0.042789223454833714,0.45085842249315816
2019-03-11,182.0,184.6,181.05,181.85,181.85,25669662,4671878484.0,175.30599999999998,219.82125,0.003587196467991216,0.4524757402338897
2019-03-12,184.4,186.0,183.55,184.45,184.8,18657724,3440484305.6,175.54800000000003,219.20675000000003,0.016222161121803857,0.4598158745956713
2019-03-13,184.45,184.9,180.4,181.35,181.7,9769821,1802043483.4499998,175.713,218.56799999999998,-0.016774891774891887,0.4521025130629517
2019-03-14,181.5,182.45,177.65,179.4,179.55,15737080,2856280020.0,175.93300000000002,218.0225,-0.011832691249311966,0.44675292361283975
2019-03-15,180.2,181.4,177.6,180.0,180.0,17490993,3151876938.6,176.21200000000002,217.45175000000003,0.0025062656641603454,0.44787260512565386
2019-03-18,181.0,184.7,179.5,182.2,182.25,14690339,2658951359.0,176.43800000000002,216.88150000000002,0.012499999999999956,0.4534710126897245
2019-03-19,182.0,184.5,180.75,182.85,182.85,10318028,1877881096.0,176.588,216.3225,0.003292181069958877,0.4549639213734767
2019-03-20,183.0,183.45,179.6,180.2,180.2,7543753,1380506799.0,176.593,215.77899999999997,-0.01449275362318847,0.4483702413535712
2019-03-22,181.95,182.0,174.9,175.3,175.4,11505994,2093515608.3,176.44,215.24349999999998,-0.02663706992230841,0.4364269718835538
2019-03-25,173.7,173.8,170.55,171.0,171.3,11864723,2060902385.1,176.151,214.66400000000002,-0.023375142531356863,0.42622542921124723
2019-03-26,171.9,173.6,171.6,173.3,173.1,7820112,1344277252.8,176.00699999999998,214.09625,0.010507880910682887,0.4307041552625037
2019-03-27,174.0,175.0,169.15,169.75,169.85,10047628,1748287272.0,175.75599999999997,213.52075000000002,-0.018775274407856757,0.4226175665588461
2019-03-28,169.0,171.4,167.55,170.9,170.55,13203927,2231463663.0,175.46,212.89525,0.004121283485428506,0.42435929335655703
2019-03-29,171.15,177.05,171.0,173.9,174.25,17780440,3043122306.0,175.23600000000002,212.23950000000002,0.02169451773673403,0.4335655635730288
2019-04-01,176.35,189.75,176.35,187.3,187.35,46389181,8180732069.349999,175.285,211.62650000000002,0.07517934002869442,0.46616073650161804
2019-04-02,188.05,204.4,185.3,203.5,202.95,100834335,18961896696.75,175.678,211.0925,0.08326661329063256,0.5049763622791748
2019-04-03,205.0,208.95,199.2,201.8,201.35,81779620,16764822100.0,176.075,210.56024999999997,-0.007883715200788344,0.5009952724558356
2019-04-04,201.85,206.9,201.05,206.3,206.15,41268908,8330129079.8,176.581,210.04899999999998,0.0238390861683635,0.5129385419258531
2019-04-05,208.0,209.5,202.3,205.85,205.15,32057373,6667933584.0,177.07899999999998,209.54525,-0.004850836769342726,0.5104503607862662
2019-04-08,206.0,207.4,198.8,201.9,200.55,23877595,4918784570.0,177.582,209.03325,-0.022422617596880356,0.4990047275441661
2019-04-09,200.0,207.6,198.15,207.0,205.9,29611268,5922253600.0,178.235,208.51875,0.0266766392420843,0.5123164966409564
2019-04-10,206.0,217.4,205.6,215.8,216.05,69349488,14285994528.0,179.11,208.07375,0.04929577464788726,0.537571535207764
2019-04-11,216.6,219.2,213.3,218.25,218.2,41859862,9066846109.199999,180.002,207.63675,0.009951400138856537,0.5429211246578759
2019-04-12,218.95,219.0,215.0,215.6,215.95,21788548,4770602584.599999,180.82899999999998,207.18150000000003,-0.010311640696608615,0.5373227170938052
2019-04-15,217.15,233.25,217.15,232.0,231.75,57283251,12439057954.65,181.84,206.80025,0.07316508451030335,0.5766359790992792
2019-04-16,233.8,234.1,225.65,230.45,230.5,41653657,9738625006.6,182.81699999999998,206.50575,-0.005393743257820938,0.5735257526747956
2019-04-18,231.9,239.3,230.6,235.8,236.25,42451178,9844428178.2,183.93699999999998,206.30275,0.024945770065075923,0.5878327942274206
2019-04-22,235.0,239.35,231.7,235.3,234.85,30282217,7116320995.0,185.118,206.12175,-0.005925925925926001,0.5843493406319988
2019-04-23,235.0,235.85,230.25,232.8,231.65,18975358,4459209130.0,186.18099999999998,205.96325000000002,-0.013625718543751275,0.5763871609853206
2019-04-24,231.65,232.95,217.6,224.25,223.6,50317411,11656028258.15,186.99599999999998,205.73475,-0.034750701489315805,0.5563573028116455
2019-04-25,223.4,225.9,220.25,221.2,221.85,27132908,6061491647.2,188.419,205.51049999999998,-0.007826475849731618,0.5520029858173684
2019-04-26,221.9,221.9,214.0,215.45,215.6,26038093,5777852836.7,189.678,205.24125,-0.0281721884155961,0.5364518536949499
2019-04-30,216.2,218.65,210.3,214.6,214.3,21289116,4602706879.2,190.928,204.9775,-0.006029684601113083,0.5332172182134869
2019-05-02,211.0,212.65,206.5,206.9,207.3,21986007,4639047477.0,191.97400000000002,204.70625,-0.03266448903406438,0.5157999502363781
2019-05-03,205.0,213.65,203.05,209.55,209.45,37153857,7616540685.0,192.96599999999998,204.39925,0.010371442354076166,0.5211495396864901
2019-05-06,204.0,204.5,198.0,200.1,199.8,30117667,6144004068.0,193.729,204.03075,-0.04607304846025295,0.49713859168947594
2019-05-07,201.7,202.85,189.35,190.0,190.95,30516908,6155260343.599999,194.29,203.60825,-0.044294294294294434,0.47511818860413124
2019-05-08,190.0,190.9,183.8,185.0,185.1,28443735,5404309650.0,194.717,203.19475,-0.030636292223095052,0.4605623289375475
2019-05-09,184.3,189.8,182.3,186.2,186.35,32841616,6052709828.8,195.148,202.796,0.006753106428957212,0.46367255536203117
2019-05-10,187.0,190.6,184.3,184.95,185.9,28910719,5406304453.0,195.472,202.4075,-0.0024148108398175383,0.46255287384921706
2019-05-13,186.2,187.15,179.6,180.2,180.75,15373536,2862552403.2,195.601,202.05075,-0.027703066164604606,0.4497387409803442
2019-05-14,178.25,186.05,177.8,185.2,184.5,21412933,3816855307.25,195.77599999999998,201.68349999999998,0.020746887966804906,0.4590694202537953
2019-05-15,185.55,185.95,167.4,170.7,169.45,31427815,5831431073.25,195.512,201.2715,-0.08157181571815719,0.4216222941030115
2019-05-16,176.0,177.55,172.8,175.25,175.4,30308248,5334251648.0,195.47299999999998,200.886,0.03511360283269416,0.436426971883554
2019-05-17,174.95,177.7,170.2,176.85,176.85,21575989,3774719275.5499997,195.461,200.50325,0.008266818700114031,0.4400348345359551
2019-05-20,181.45,192.0,179.25,189.5,190.15,29873588,5420562542.599999,195.658,200.16025,0.07520497596833486,0.4731276436924618
2019-05-21,185.25,186.9,174.05,177.6,176.8,57822527,10711623126.75,195.313,199.75025000000002,-0.0702077307388903,0.4399104254789758
2019-05-22,177.6,180.4,174.8,179.5,179.1,25845734,4590202358.4,195.11900000000003,199.35649999999998,0.01300904977375561,0.4456332421000258
2019-05-23,182.85,182.85,173.5,175.35,175.15,22912106,4189478582.1,194.83599999999998,198.94099999999997,-0.02205471803461745,0.4358049265986573
2019-05-24,177.0,183.5,175.35,181.7,182.3,22494409,3981510393.0,194.85800000000003,198.51175000000003,0.040822152440765036,0.45359542174670414
2019-05-27,181.75,183.5,179.3,181.0,181.35,14774311,2685231024.25,194.84799999999998,198.08100000000002,-0.00521119034558426,0.4512316496640965
2019-05-28,181.35,185.3,179.8,179.85,180.25,23272915,4220543135.25,194.75699999999998,197.66174999999998,-0.0060656189688447215,0.44849465041055087
2019-05-29,179.85,180.0,175.35,176.45,176.35,15222008,2737678138.7999997,194.65,197.21825,-0.021636615811373106,0.4387907439661617
2019-05-30,177.5,178.5,173.1,175.4,175.15,18078726,3208973865.0,194.56199999999998,196.78975000000003,-0.00680464984406004,0.4358049265986574
2019-05-31,177.8,177.85,170.0,172.55,172.6,21488115,3820586847.0000005,194.414,196.3605,-0.0145589494718813,0.4294600646927106
2019-06-03,170.5,175.0,168.4,175.0,174.5,21288078,3629617299.0,194.259,195.96275000000003,0.011008111239861007,0.43418760885792584
2019-06-04,174.25,177.2,172.4,173.1,173.25,17428731,3036956376.75,194.067,195.571,-0.007163323782234943,0.4310773824334421
2019-06-06,174.05,175.85,168.85,169.9,169.7,16874819,2937062246.9500003,193.857,195.14375,-0.02049062049062056,0.42224433938790834
2019-06-07,169.9,171.7,167.25,169.3,169.5,14465703,2457722939.7000003,193.739,194.70199999999997,-0.0011785503830288313,0.42174670315999097
2019-06-10,170.9,172.05,163.55,166.85,166.2,20209862,3453865415.8,193.63699999999997,194.2825,-0.019469026548672663,0.4135357053993539
2019-06-11,166.85,171.9,165.65,170.9,170.75,20363493,3397648807.0499997,193.59,193.89275,0.02737665463297234,0.42485692958447463
2019-06-12,170.9,172.2,168.1,169.3,169.05,12819208,2190802647.2000003,193.574,193.49399999999997,-0.009956076134699732,0.42062702164717686
2019-06-13,166.9,168.9,164.5,167.65,167.4,15144315,2527586173.5,193.511,193.0745,-0.00976042590949422,0.4165215227668584
2019-06-14,167.5,167.5,163.5,163.75,164.2,10920508,1829185090.0,193.31,192.60425000000004,-0.019115890083632125,0.40855934312018005
2019-06-17,163.75,164.15,158.0,158.5,158.75,14381813,2355021878.75,192.73800000000003,192.0475,-0.03319123020706449,0.3949987559094311
2019-06-18,159.0,161.0,156.75,158.7,158.3,14003043,2226483837.0,191.845,191.495,-0.002834645669291258,0.393879074396617
2019-06-19,160.0,163.75,152.5,155.0,154.65,25257018,4041122880.0,190.91099999999997,190.98375,-0.02305748578648137,0.38479721323712457
2019-06-20,153.45,160.0,152.15,158.95,159.25,19247947,2953597467.1499996,189.97299999999998,190.5025,0.029744584545748465,0.39624284647922464
2019-06-21,155.0,160.75,154.5,158.75,158.9,23304207,3612152085.0,189.048,190.003,-0.00219780219780219,0.3953719830803692
2019-06-24,158.7,160.2,156.2,158.9,159.3,13185118,2092478226.6,188.22299999999998,189.49949999999998,0.0025173064820642743,0.396367255536204
2019-06-25,158.0,161.0,156.85,160.35,160.45,13368928,2112290624.0,187.31399999999996,188.99325000000002,0.007219083490269895,0.399228663846729
2019-06-26,160.1,162.2,158.75,160.9,161.1,18481332,2958861253.2,186.215,188.502,0.004051106263633475,0.4008459815874605
2019-06-27,161.85,168.0,161.1,165.1,165.85,26612983,4307311298.55,185.168,187.99375,0.029484792054624398,0.4126648420004986
2019-06-28,165.2,166.75,161.35,162.45,162.55,15092229,2493236230.7999997,184.1,187.47350000000003,-0.019897497738920578,0.40445384423986164
2019-07-01,163.7,169.4,163.2,167.6,168.0,23990900,3927310329.9999995,182.825,187.00375,0.03352814518609648,0.41801443145061057
2019-07-02,166.8,167.35,161.35,163.5,163.75,16903683,2819534324.4,181.49,186.49,-0.02529761904761907,0.40743966160736594
2019-07-03,163.75,165.0,161.7,162.55,162.3,13606179,2228011811.25,180.01100000000002,185.95175,-0.008854961832061026,0.40383179895496485
2019-07-04,162.5,167.75,162.0,165.15,165.2,19512938,3170852425.0,178.618,185.39075,0.017868145409734915,0.411047524259767
2019-07-05,165.15,166.95,159.5,159.85,160.2,14374084,2373879972.6,177.18900000000002,184.81325,-0.030266343825665842,0.39860661856183216
2019-07-08,159.35,159.5,153.5,155.1,154.55,15149035,2413998727.25,175.808,184.2495,-0.03526841448189744,0.38454839512316585
2019-07-09,154.0,157.15,152.75,155.8,155.8,16112345,2481301130.0,174.487,183.71649999999997,0.008087997411840853,0.3876586215476496
2019-07-10,156.25,156.25,149.1,151.9,151.65,31737846,4959038437.5,173.208,183.14175,-0.026636713735558426,0.37733266981836366
2019-07-11,153.0,157.7,150.35,156.5,156.8,24099895,3687283935.0,172.058,182.6245,0.03395977579953846,0.39014680268723656
2019-07-12,155.9,162.85,154.0,159.0,159.3,27307153,4257185152.7000003,171.09799999999998,182.1635,0.015943877551020336,0.39636725553620394
2019-07-15,159.0,162.6,157.85,160.35,160.95,19924720,3168030480.0,170.128,181.70525,0.01035781544256098,0.40047275441652236
2019-07-16,159.8,170.95,159.05,170.35,170.0,39025331,6236247893.8,169.53199999999998,181.3035,0.056228642435539156,0.4229907937297845
2019-07-17,170.0,172.35,166.3,168.05,167.9,25236730,4290244100.0,169.07100000000003,180.942,-0.012352941176470567,0.41776561333665185
2019-07-18,167.25,167.25,160.0,161.0,160.75,19055022,3186952429.5,168.584,180.54175000000004,-0.042584871947587866,0.39997511818860504
2019-07-19,161.45,162.4,153.85,155.2,154.85,18954216,3060158173.2,167.95399999999998,180.14925,-0.0367029548989114,0.3852948494650419
2019-07-22,155.45,159.3,155.25,156.65,156.75,15995349,2486477002.0499997,167.37099999999998,179.80675,0.012269938650306678,0.3900223936302571
2019-07-23,157.4,159.0,154.8,156.15,156.2,12942555,2037158157.0,166.88,179.46925,-0.0035087719298246833,0.3886538940034842
2019-07-24,156.35,157.55,150.5,151.3,151.25,16292964,2547404921.4,166.215,179.07875,-0.03169014084507038,0.37633739736252875
2019-07-25,151.3,152.5,143.75,144.0,144.3,34364032,5199278041.6,165.71200000000002,178.66225000000003,-0.04595041322314042,0.35904453844239936
2019-07-26,138.1,150.15,138.1,148.2,147.15,83905651,11587370403.1,165.14700000000002,178.28175000000002,0.01975051975051967,0.3661358546902222
2019-07-29,146.9,146.9,136.85,137.8,137.55,38844222,5706216211.8,164.361,177.88825,-0.06523955147808358,0.3422493157501873
2019-07-30,138.0,139.7,132.6,133.7,133.45,35725524,4930122312.0,163.22699999999998,177.49375,-0.029807342784442192,0.3320477730778807
2019-07-31,133.5,136.4,132.5,135.75,135.6,27024859,3607818676.5,162.40300000000002,177.25,0.016110902959910023,0.33739736252799263
2019-08-01,135.5,136.3,127.55,129.7,129.55,38991424,5283337952.0,161.412,176.95399999999998,-0.04461651917404119,0.3223438666334915
2019-08-02,128.5,133.2,127.0,130.15,130.7,44016138,5656073733.0,160.52300000000002,176.69275000000002,0.008876881512929202,0.32520527494401646
2019-08-05,128.0,128.2,122.3,124.0,123.75,35452262,4537889536.0,159.352,176.39275,-0.053175210405508766,0.3079124160238871
2019-08-06,123.05,126.55,121.75,122.25,122.5,34790369,4280954905.45,158.175,176.08350000000002,-0.010101010101010055,0.30480218959940336
2019-08-07,122.6,123.85,116.5,117.2,117.4,37287779,4571481705.4,156.918,175.74125,-0.041632653061224434,0.2921124657875099
2019-08-08,118.0,125.0,116.9,124.0,124.05,35876237,4233395966.0,155.872,175.46175,0.05664395229982966,0.3086588703657632
2019-08-09,124.5,126.5,120.7,122.55,122.05,39245417,4886054416.5,154.81,175.19850000000002,-0.01612253123740426,0.3036825080865893
2019-08-13,123.8,126.3,121.0,121.65,121.95,35498118,4394667008.4,153.797,174.9545,-0.0008193363375664786,0.30343368997263065
2019-08-14,122.7,123.8,118.6,120.75,120.9,30136178,3697709040.6,152.725,174.70575,-0.008610086100861003,0.30082109977606436
2019-08-16,119.9,122.45,117.35,120.65,121.35,35264621,4228228057.9,151.687,174.45925,0.003722084367245637,0.30194078128887847
2019-08-19,121.2,122.6,120.0,121.25,120.8,23194786,2811208063.2000003,150.709,174.2365,-0.00453234445817885,0.30057228166210564
2019-08-20,120.0,124.8,119.0,123.8,123.85,34809225,4177107000.0,149.796,174.01325,0.025248344370860876,0.30816123413784585
2019-08-21,123.0,123.0,109.5,112.0,112.4,83509593,10271679939.0,148.72,173.69850000000002,-0.09245054501412986,0.2796715600895751
2019-08-22,112.0,114.0,106.2,108.05,107.7,58612708,6564623296.0,147.459,173.35075,-0.04181494661921714,0.2679771087335163
2019-08-23,108.9,111.6,107.65,111.5,111.05,41178606,4484350193.400001,146.299,173.01049999999998,0.031104921077065972,0.2763125155511327
2019-08-26,114.55,115.4,106.8,110.5,110.55,47757623,5470635714.65,145.162,172.666,-0.004502476361999075,0.2750684249813392
2019-08-27,112.7,121.4,111.8,120.45,120.35,70636441,7960726900.7,144.285,172.31625,0.08864767073722302,0.2994526001492915
2019-08-28,120.55,124.0,114.8,116.7,116.35,74245952,8950349513.6,143.437,171.949,-0.03323639385126709,0.28949987559094364
2019-08-29,116.5,118.5,112.1,114.45,114.3,48098849,5603515908.5,142.55700000000002,171.55425,-0.017619252256123707,0.28439910425479037
2019-08-30,115.6,117.3,112.0,116.5,116.7,42250518,4884159880.8,141.798,171.16350000000003,0.0209973753280841,0.29037073898979915
2019-09-03,113.05,115.35,111.2,112.0,112.65,36905736,4172193454.7999997,140.866,170.75050000000002,-0.03470437017994854,0.28029360537447195
2019-09-04,112.0,113.0,106.0,109.75,109.5,76317447,8547554064.0,139.878,170.36775,-0.0279627163781625,0.272455834784773
2019-09-05,109.75,119.35,109.5,118.35,118.05,75789807,8317931318.25,139.053,170.0605,0.07808219178082187,0.29372978352824153
2019-09-06,118.35,122.3,116.55,121.25,121.25,67761586,8019583703.099999,138.269,169.78274999999996,0.02710715798390506,0.3016919631749198
2019-09-09,119.0,122.6,117.35,121.8,121.9,51297512,6104403928.0,137.485,169.49125,0.005360824742268067,0.30330928091565135
2019-09-11,127.0,135.0,125.3,134.9,134.35,96568372,12264183244.0,136.855,169.2635,0.10213289581624263,0.334287136103509
2019-09-12,134.6,135.35,126.7,129.25,127.95,72084195,9702532647.0,136.16299999999998,168.98025,-0.04763676963155927,0.31836277681015246
2019-09-13,129.2,130.95,125.5,129.6,129.55,69088728,8926263657.599998,135.394,168.70925,0.012504884720593967,0.3223438666334916
2019-09-16,128.0,130.3,126.5,128.8,128.6,40951047,5241734016.0,134.691,168.43149999999997,-0.0073330760324200606,0.31998009455088394
2019-09-17,129.0,130.5,121.35,122.2,122.0,47652658,6147192882.0,133.885,168.12875,-0.051321928460342114,0.30355809902960995
2019-09-18,123.05,125.9,120.5,122.6,121.75,53048836,6527659269.8,133.016,167.82875,-0.002049180327868827,0.3029360537447132
2019-09-19,123.5,125.35,121.2,124.2,124.2,51011848,6299963228.0,132.296,167.5495,0.020123203285421054,0.3090320975367013
2019-09-20,125.0,137.75,122.6,133.15,133.25,89223235,11152904375.0,131.87,167.34350000000003,0.07286634460547492,0.3315501368499633
2019-09-23,135.0,138.4,126.5,127.7,127.9,51032391,6889372785.0,131.31199999999998,167.09675000000004,-0.04015009380863033,0.31823836775317305
2019-09-24,128.05,132.2,128.0,131.4,130.9,41659100,5334447755.0,130.89700000000002,166.89149999999998,0.023455824863174435,0.32570291117193395
2019-09-25,129.9,129.9,121.5,123.15,123.05,47567575,6179027992.5,130.22199999999998,166.6295,-0.05996944232238355,0.30617068922617624
2019-09-26,123.9,127.25,122.8,124.4,124.5,45866398,5682846712.2,129.52599999999998,166.37325,0.011783827712312123,0.30977855187857734
2019-09-27,122.0,122.45,118.2,120.1,119.9,45875793,5596846746.0,128.705,166.12675,-0.03694779116465863,0.2983329186364773
2019-09-30,120.65,120.85,116.4,117.45,117.45,32158885,3879969475.25,127.654,165.90075000000002,-0.0204336947456214,0.29223687484448924
2019-10-01,118.0,119.85,113.0,115.0,115.3,40232789,4747469102.0,126.602,165.66525000000001,-0.018305661983822996,0.28688728539437724
2019-10-03,112.65,123.5,112.65,122.65,122.4,65103359,7333893391.35,125.835,165.49175000000002,0.0615784908933219,0.30455337148544476
2019-10-04,122.8,123.8,118.8,119.05,119.65,35712218,4385460370.4,125.131,165.29949999999997,-0.02246732026143794,0.2977108733515806
2019-10-07,120.25,120.55,116.35,117.4,117.5,35471184,4265409876.0,124.346,165.0665,-0.017969076473046464,0.2923612839014686
2019-10-09,118.5,121.7,115.45,120.95,120.9,44666296,5292956076.0,123.64,164.83675,0.028936170212765955,0.3008210997760643
2019-10-10,119.3,119.7,116.2,116.8,116.8,31229192,3725642605.6,122.95100000000001,164.586,-0.03391232423490498,0.2906195571037577
2019-10-11,118.05,122.2,117.25,121.15,121.3,41027561,4843303576.05,122.491,164.32274999999998,0.03852739726027399,0.30181637223189905
2019-10-14,122.6,130.0,122.5,127.4,127.85,68048611,8342759708.599999,122.105,164.08825000000002,0.05399835119538343,0.3181139586961937
2019-10-15,127.1,128.9,123.7,126.55,126.95,57548920,7314467732.0,121.89299999999999,163.85350000000003,-0.0070394994133750055,0.3158745956705654
2019-10-16,127.3,128.3,124.5,125.9,125.85,31522518,4012816541.4,121.741,163.60075,-0.008664828672705904,0.3131375964170197
2019-10-17,127.1,144.35,125.1,142.55,139.5,67933615,8634362466.5,121.819,163.417,0.10846245530393328,0.3471012689723818
2019-10-18,139.0,141.8,135.6,136.6,136.85,64884113,9018891707.0,121.965,163.23875,-0.0189964157706094,0.3405075889524763
2019-10-22,133.35,135.6,129.8,131.35,131.75,53532482,7138556474.7,121.986,163.043,-0.037267080745341574,0.32781786514058275
2019-10-23,130.45,133.8,127.25,132.3,132.65,50293574,6560796728.299999,122.164,162.865,0.006831119544592035,0.330057228166211
2019-10-24,133.0,135.15,130.5,133.85,133.5,41951668,5579571844.0,122.384,162.67825000000002,0.006407840180927105,0.3321721821348599
2019-10-25,132.0,133.0,125.7,126.25,126.85,42868958,5658702456.0,122.57300000000001,162.44899999999998,-0.04981273408239706,0.31562577755660653
2019-10-27,139.5,150.7,139.5,149.5,147.7,39490461,5508919309.5,123.046,162.32025000000002,0.16436736302719734,0.36750435431699474
2019-10-29,151.9,175.5,151.2,172.15,172.45,184435614,28015769766.600002,124.054,162.33974999999998,0.16756939742721744,0.4290868375217722
2019-10-30,175.0,175.65,166.55,172.5,171.9,90759545,15882920375.0,125.053,162.369,-0.0031893302406493795,0.4277183378949994
2019-10-31,169.8,179.65,168.95,177.8,177.7,81392641,13820470441.800001,126.18900000000002,162.40275,0.033740546829551965,0.4421497885046038
2019-11-01,175.2,178.0,172.4,175.0,175.05,40613555,7115494836.0,127.26299999999999,162.40125,-0.014912774338773138,0.4355561084846984
2019-11-04,171.6,178.45,170.85,172.25,172.2,40641411,6974066127.599999,128.291,162.3625,-0.016281062553556214,0.4284647922368755
2019-11-05,173.25,175.75,169.95,171.75,172.0,36268596,6283534257.0,129.25400000000002,162.30725,-0.0011614401858303092,0.4279671560089582
2019-11-06,172.0,176.35,170.5,174.2,174.5,28923778,4974889816.0,130.496,162.251,0.014534883720930258,0.4341876088579256
2019-11-07,174.7,174.7,167.6,171.35,171.5,38625387,6747855108.9,131.77200000000002,162.207,-0.017191977077363862,0.4267230654391647
2019-11-08,170.75,178.9,167.8,169.5,169.05,39102947,6676828200.25,132.932,162.14025,-0.014285714285714235,0.4206270216471767
2019-11-11,169.2,172.95,169.05,171.95,172.0,22192924,3755042740.7999997,134.16099999999997,162.0735,0.017450458444247197,0.42796715600895824
2019-11-13,171.5,176.0,169.4,170.2,170.6,33926248,5818351532.0,135.166,161.99925,-0.008139534883720989,0.42448370241353645
2019-11-14,170.2,170.3,165.5,167.0,167.05,25433481,4328778466.2,136.18,161.91,-0.020808909730363312,0.4156506593680028
2019-11-15,169.0,173.4,167.35,168.9,168.55,29614682,5004881258.0,137.265,161.83625,0.008979347500748247,0.4193829310773832
2019-11-18,172.1,172.1,169.25,170.2,170.1,19053232,3279061227.2,138.333,161.77925,0.00919608424799745,0.4232396118437429
2019-11-19,170.8,171.75,167.1,167.9,167.75,19599195,3347542506.0,139.435,161.71375,-0.013815402704291602,0.41739238616571356
2019-11-20,167.75,170.2,166.2,167.3,167.4,19504078,3271809084.5,140.59300000000002,161.64950000000002,-0.002086438152011927,0.4165215227668581
2019-11-21,166.95,170.1,163.0,164.3,164.15,21609120,3607642583.9999995,141.515,161.59325,-0.019414575866188777,0.40843493406320047
2019-11-22,164.9,165.25,160.55,162.25,162.35,21200979,3496041437.1,142.33700000000002,161.53875,-0.010965580261955599,0.40395620801194393
2019-11-25,160.7,166.6,159.9,166.0,166.1,26131453,4199324497.1,143.221,161.50775,0.023098244533415357,0.41328688728539503
2019-11-26,166.65,167.3,162.55,163.7,163.4,25520822,4253044986.3,143.80200000000002,161.45675,-0.01625526791089693,0.4065687982085103
2019-11-27,165.3,169.3,165.0,165.9,165.9,29527702,4880929140.6,144.561,161.41325,0.015299877600979173,0.41278925105747766
2019-11-28,165.75,166.3,163.55,165.9,164.8,16609775,2753070206.25,145.266,161.33125,-0.006630500301386344,0.410052251803932
2019-11-29,164.8,167.75,160.6,160.95,161.5,20010205,3297681784.0,145.924,161.2305,-0.02002427184466027,0.401841254043295
2019-12-02,160.95,163.0,158.95,160.8,161.05,19441998,3129189578.1,146.705,161.1345,-0.0027863777089782715,0.4007215725304809
2019-12-03,162.95,162.95,157.4,158.5,158.2,21156471,3447446949.45,147.434,161.0465,-0.017696367587705875,0.39363025628265796
2019-12-04,158.5,170.35,157.7,169.3,169.4,72084687,11425422889.5,148.338,161.001,0.07079646017699126,0.42149788504603203
